2014	5	3	988	10	98.8
2014	5	4	73159	526	139.085551330798
2014	5	5	123087	696	176.849137931034
2014	5	6	78876	469	168.179104477612
2014	5	7	9365	57	164.298245614035
2014	5	8	102004	588	173.47619047619
2014	5	9	21791	132	165.083333333333
2014	5	10	84761	482	175.852697095436
2014	5	11	36656	198	185.131313131313
2014	5	12	62158	375	165.754666666667
2014	5	13	37148	219	169.625570776256
2014	5	14	21984	152	144.631578947368
2014	5	15	25403	181	140.348066298343
2014	5	16	75907	478	158.801255230126
2014	5	17	96356	528	182.492424242424
2014	5	18	107445	586	183.353242320819
2014	5	19	107716	592	181.952702702703
2014	5	20	105526	587	179.771720613288
2014	5	21	102623	569	180.356766256591
2014	5	22	40552	222	182.666666666667
2014	5	23	110876	618	179.411003236246
2014	5	24	96243	527	182.624288425047
2014	5	25	129337	725	178.395862068966
2014	5	26	32057	190	168.721052631579
2014	5	27	0	0	0
2014	5	28	79913	493	162.095334685598
2014	5	29	60291	372	162.072580645161
2014	5	30	114	1	114
2014	5	31	66779	417	160.141486810552
2014	6	1	127322	704	180.855113636364
2014	6	2	100665	561	179.438502673797
2014	6	3	121753	687	177.224163027656
2014	6	4	42753	255	167.658823529412
2014	6	5	131666	730	180.364383561644
2014	6	6	105050	589	178.353140916808
2014	6	7	102499	576	177.949652777778
2014	6	8	104479	591	176.783417935702
2014	6	9	96784	549	176.291438979964
2014	6	10	102553	584	175.604452054795
2014	6	11	99891	567	176.174603174603
2014	6	12	87939	501	175.526946107784
2014	6	13	87939	501	175.526946107784
2014	6	14	87939	501	175.526946107784
2014	6	15	75783	439	172.626423690205
2014	6	16	85868	483	177.780538302277
2014	6	17	122671	688	178.300872093023
2014	6	18	100710	555	181.459459459459
2014	6	19	108698	607	179.07413509061
2014	6	20	117179	659	177.813353566009
2014	6	21	102699	569	180.490333919156
2014	6	22	102924	569	180.885764499121
2014	6	23	96346	543	177.432780847145
2014	6	24	56139	325	172.735384615385
2014	6	25	44287	250	177.148
2014	6	26	123305	677	182.134416543575
2014	6	27	100990	558	180.985663082437
2014	6	28	116438	662	175.888217522659
2014	6	29	36	1	36
2014	6	30	61254	368	166.451086956522
2014	7	1	131878	724	182.151933701657
2014	7	2	0	0	0
2014	7	3	125231	688	182.021802325581
2014	7	4	37083	218	170.105504587156
2014	7	5	59291	343	172.860058309038
2014	7	6	93813	531	176.672316384181
2014	7	7	57847	318	181.908805031447
2014	7	8	145	2	72.5
2014	7	9	2346	18	130.333333333333
2014	7	10	0	0	0
2014	7	11	41102	285	144.217543859649
2014	7	12	73926	495	149.345454545455
2014	7	13	80949	489	165.539877300613
2014	7	14	88263	482	183.118257261411
2014	7	15	123598	698	177.074498567335
2014	7	16	101406	562	180.437722419929
2014	7	17	97757	545	179.370642201835
2014	7	18	98363	548	179.494525547445
2014	7	19	105425	592	178.08277027027
2014	7	20	38905	220	176.840909090909
2014	7	21	3532	24	147.166666666667
2014	7	22	79	1	79
2014	7	23	92340	554	166.678700361011
2014	7	24	147280	827	178.089480048368
2014	7	25	99334	544	182.599264705882
2014	7	26	0	0	0
2014	7	31	9054	56	161.678571428571
2014	8	1	102257	563	181.628774422735
2014	8	2	63357	369	171.69918699187
2014	8	3	46153	269	171.57249070632
2014	8	4	112718	634	177.788643533123
2014	8	5	114935	640	179.5859375
2014	8	6	110658	619	178.768982229402
2014	8	7	79158	451	175.516629711752
2014	8	8	72975	428	170.502336448598
2014	8	9	106937	603	177.341625207297
2014	8	10	89730	496	180.907258064516
2014	8	11	0	0	0
2014	8	12	100432	564	178.070921985816
2014	8	13	0	0	0
2014	8	14	75157	441	170.424036281179
2014	8	15	30876	194	159.154639175258
2014	8	16	36824	205	179.629268292683
2014	8	17	100671	547	184.042047531993
2014	8	18	117076	667	175.526236881559
2014	8	19	44435	240	185.145833333333
2014	8	20	25667	174	147.511494252874
2014	8	21	83176	458	181.606986899563
2014	8	22	93399	502	186.053784860558
2014	8	23	8022	50	160.44
2014	8	24	119866	672	178.372023809524
2014	8	25	41215	262	157.309160305344
2014	8	26	1899	15	126.6
2014	8	27	49072	378	129.820105820106
2014	8	28	109149	626	174.359424920128
2014	8	29	45886	272	168.698529411765
2014	8	30	89575	490	182.80612244898
2014	8	31	1473	9	163.666666666667
2014	9	1	16833	123	136.853658536585
2014	9	2	74703	491	152.144602851324
2014	9	3	57295	370	154.851351351351
2014	9	4	74822	416	179.860576923077
2014	9	5	31061	189	164.343915343915
2014	9	6	105579	570	185.226315789474
2014	9	7	82978	469	176.925373134328
2014	9	8	92557	516	179.374031007752
2014	9	9	68744	394	174.477157360406
2014	9	10	46199	262	176.332061068702
2014	9	11	13725	101	135.891089108911
2014	9	12	15515	150	103.433333333333
2014	9	13	55202	377	146.424403183024
2014	9	14	74076	415	178.496385542169
2014	9	15	121088	687	176.256186317322
2014	9	16	111100	616	180.357142857143
2014	9	17	123409	692	178.336705202312
2014	9	18	23262	158	147.227848101266
2014	9	19	57110	339	168.466076696165
2014	9	20	63325	372	170.228494623656
2014	9	21	33654	184	182.902173913043
2014	9	22	49251	323	152.479876160991
2014	9	23	118543	653	181.535987748851
2014	9	24	82500	455	181.318681318681
2014	9	25	37643	237	158.831223628692
2014	9	26	71485	441	162.097505668934
2014	9	27	131052	709	184.840620592384
2014	9	28	101539	551	184.281306715064
2014	9	29	109450	603	181.50912106136
2014	9	30	824	7	117.714285714286
2014	10	1	30097	239	125.928870292887
2014	10	5	90453	550	164.46
2014	10	6	75085	462	162.521645021645
2014	10	7	12873	85	151.447058823529
2014	10	8	40583	302	134.380794701987
2014	10	9	95769	533	179.679174484053
2014	10	10	36122	243	148.650205761317
2014	10	11	14563	107	136.102803738318
2014	10	12	67779	416	162.930288461538
2014	10	13	0	0	0
2014	10	14	69160	488	141.72131147541
2014	10	15	55088	336	163.952380952381
2014	10	16	3454	33	104.666666666667
2014	10	17	38096	287	132.738675958188
2014	10	18	91007	608	149.682565789474
2014	10	19	90337	520	173.725
2014	10	20	54885	332	165.316265060241
2014	10	21	22177	146	151.897260273973
2014	10	22	0	0	0
2014	10	23	10295	115	89.5217391304348
2014	10	24	77705	555	140.009009009009
2014	10	25	998	8	124.75
2014	10	26	74789	475	157.450526315789
2014	10	27	33060	227	145.638766519824
2014	10	28	55494	354	156.762711864407
2014	10	29	77577	475	163.32
2014	10	30	38173	269	141.907063197026
2014	10	31	75418	451	167.223946784922
2014	11	1	75187	422	178.168246445498
2014	11	2	83210	449	185.32293986637
2014	11	3	80369	445	180.604494382022
2014	11	4	2018	14	144.142857142857
2014	11	5	0	0	0
2014	11	6	20	1	20
2014	11	7	54104	465	116.352688172043
2014	11	8	73804	499	147.90380761523
2014	11	9	36498	248	147.16935483871
2014	11	10	9402	89	105.640449438202
2014	11	11	19	1	19
2014	11	12	10692	150	71.28
2014	11	13	13135	184	71.3858695652174
2014	11	14	39104	393	99.501272264631
2014	11	15	11665	113	103.230088495575
2014	11	16	56005	406	137.943349753695
2014	11	17	6655	66	100.833333333333
2014	11	18	27121	265	102.343396226415
2014	11	19	33406	318	105.050314465409
2014	11	20	42006	378	111.126984126984
2014	11	21	36573	316	115.737341772152
2014	11	22	54647	409	133.611246943765
2014	11	23	79	3	26.3333333333333
2014	11	24	35546	303	117.313531353135
2014	11	25	24	1	24
2014	11	26	15601	233	66.9570815450644
2014	11	27	20	1	20
2014	11	28	36363	317	114.709779179811
2014	11	29	0	0	0
2014	11	30	63	2	31.5
2014	12	1	13	1	13
2014	12	2	4255	88	48.3522727272727
2014	12	3	1448	31	46.7096774193548
2014	12	4	2935	67	43.8059701492537
2014	12	5	27	2	13.5
2014	12	6	11	1	11
2014	12	7	470	10	47
2014	12	8	1872	42	44.5714285714286
2014	12	9	7278	147	49.5102040816327
2014	12	10	1531	32	47.84375
2014	12	11	2320	31	74.8387096774194
2014	12	12	33014	319	103.492163009404
2014	12	13	32346	307	105.361563517915
2014	12	14	3518	43	81.8139534883721
2014	12	15	1380	20	69
2014	12	16	17	1	17
2014	12	17	1693	31	54.6129032258064
2014	12	18	0	0	0
2014	12	19	42188	408	103.401960784314
2014	12	20	3344	90	37.1555555555556
2014	12	21	26938	329	81.8784194528875
2014	12	22	43780	407	107.567567567568
2014	12	23	59050	459	128.649237472767
2014	12	24	38523	410	93.9585365853658
2014	12	25	28	1	28
2014	12	26	0	0	0
2014	12	27	0	0	0
2014	12	28	13	2	6.5
2014	12	29	0	0	0
2014	12	30	2	1	2
2014	12	31	0	0	0
