17.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	400.50	898.50	1265.00	1356.00	1304.50	182.50	0.00	1.50	-302.50	-716.50	-279.00	-0.50	0.00	0.00

18.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	38.00	583.00	1031.50	1341.00	1441.00	1369.00	373.00	0.00	0.00	-313.00	-706.00	-301.00	0.00	0.00	0.00

19.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	436.00	941.00	1239.50	1323.00	1205.50	0.00	0.00	-4.50	-274.50	-693.50	-327.00	0.00	0.00	0.00

20.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	478.50	984.00	1326.00	1697.50	1395.00	450.00	0.00	51.00	-218.00	-657.00	-246.50	0.00	0.00	0.00

21.04.11	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	239.00	717.00	1159.50	1443.50	1512.00	1383.00	1116.50	15.50	0.00	-354.00	-700.00	-322.00	0.00	0.00	0.00

22.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.50	517.50	961.00	1268.00	1392.50	1085.00	0.00	0.00	20.50	-288.50	-657.50	-447.50	0.00	0.00	0.00

23.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	423.50	918.50	1225.50	1175.50	816.00	52.00	39.50	-385.50	-269.50	-649.50	-120.00	0.00	0.00	0.00

24.04.11	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	557.00	1182.50	479.00	825.50	912.00	274.00	-107.00	-642.50	0.00	0.00	0.00	0.00

25.04.11	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	253.00	400.50	1186.50	1418.50	1533.00	1440.00	1254.50	696.50	0.00	-170.00	-666.50	-459.00	0.00	0.00	0.00

26.04.11	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	45.00	495.50	1152.50	806.50	255.50	1024.00	795.00	502.00	270.50	0.00	0.00	0.00	0.00	0.00	0.00

27.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	114.50	1170.00	1372.00	17.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00

28.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	122.50	285.50	426.50	526.00	1104.50	1449.00	1289.50	923.00	342.00	37.00	0.00	0.00	0.00	0.50	0.00

29.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	198.00	396.00	840.00	504.50	219.00	0.00	0.00	0.00	51.50	0.00	0.00	0.00	0.00	0.00	0.00

30.04.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	370.00	910.50	1370.50	1629.00	1264.50	0.00	0.00	0.00	465.50	137.50	0.00	0.00	0.00	0.00	0.00

01.05.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	446.50	1220.50	807.50	840.50	1459.00	479.00	1045.00	211.50	26.50	0.00	0.00	0.00	0.00	0.00

02.05.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	208.50	509.00	1134.50	1530.00	1681.50	1512.00	844.50	714.00	-259.00	-575.00	0.00	0.00	0.00	0.00	0.00

03.05.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	103.50	826.00	379.50	107.00	226.00	160.00	0.00	0.00	0.00	0.00	0.00	0.00

04.05.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	53.00	679.00	1060.00	1359.50	1294.00	1069.50	1316.50	863.50	435.50	-143.50	-432.50	0.00	0.00	0.00	0.00

05.05.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.50	583.00	1053.50	1354.50	1958.00	1727.00	1315.50	785.50	0.00	-159.50	-626.00	-556.00	0.00	0.00	0.00

06.05.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	54.50	598.50	1077.50	1394.00	1626.00	1440.00	284.50	0.00	21.00	-160.00	-599.00	-434.50	0.00	0.00	0.00

07.05.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	142.00	662.50	1250.00	1444.50	1403.50	1258.00	476.50	0.00	0.00	-79.50	-617.00	-454.50	0.00	0.00	0.00

08.05.11	0.00	0.00	0.00	0.00	0.00	0.00	2.50	0.00	0.00	35.00	492.50	997.00	143.00	247.50	1043.00	1242.50	909.50	420.50	-48.50	-604.00	-774.50	-115.00	0.00	0.00

