2013	11	3	14494	211	68.6919431279621
2013	11	4	30557	411	74.3479318734793
2013	11	5	26585	319	83.3385579937304
2013	11	6	10743	182	59.0274725274725
2013	11	7	49123	461	106.55748373102
2013	11	8	51569	494	104.390688259109
2013	11	9	32368	374	86.5454545454545
2013	11	10	1793	42	42.6904761904762
2013	11	11	35655	460	77.5108695652174
2013	11	12	34661	459	75.5141612200436
2013	11	13	20171	340	59.3264705882353
2013	11	14	23	1	23
2013	11	15	29530	452	65.3318584070797
2013	11	16	1996	44	45.3636363636364
2013	11	17	2322	47	49.4042553191489
2013	11	18	8096	176	46
2013	11	19	0	0	0
2013	11	20	1948	44	44.2727272727273
2013	11	21	466	11	42.3636363636364
2013	11	22	11386	202	56.3663366336634
2013	11	23	6	1	6
2013	11	24	1968	37	53.1891891891892
2013	11	25	32142	299	107.498327759197
2013	11	26	18417	272	67.7095588235294
2013	11	27	51413	495	103.864646464646
2013	11	28	3198	35	91.3714285714286
2013	11	29	39318	386	101.860103626943
2013	11	30	15002	260	57.7
2013	12	1	52121	490	106.369387755102
2013	12	2	59723	455	131.259340659341
2013	12	3	57358	415	138.212048192771
2013	12	4	60232	413	145.8401937046
2013	12	5	34790	297	117.138047138047
2013	12	6	0	0	0
2013	12	7	53935	500	107.87
2013	12	8	54093	490	110.39387755102
2013	12	9	57617	442	130.35520361991
2013	12	10	58693	426	137.776995305164
2013	12	11	59593	414	143.944444444444
2013	12	12	0	0	0
2013	12	13	0	0	0
2013	12	14	1508	16	94.25
2013	12	15	12128	211	57.478672985782
2013	12	16	57114	480	118.9875
2013	12	17	48764	371	131.43935309973
2013	12	18	39348	295	133.383050847458
2013	12	19	0	0	0
2013	12	20	0	0	0
2013	12	21	3	1	3
2013	12	22	21855	352	62.0880681818182
2013	12	23	50312	490	102.677551020408
2013	12	24	30064	451	66.6607538802661
2013	12	25	2998	50	59.96
2013	12	26	6	1	6
2013	12	27	50235	453	110.894039735099
2013	12	28	48918	496	98.625
2013	12	29	24532	207	118.512077294686
2013	12	30	44971	478	94.081589958159
2013	12	31	54908	462	118.848484848485
